post,sentiment,url,published_date,published_time,price_btc
Ethereum 2.0 or Ethereum Lite? Buterin Calls for Stripped-Down Redesign,neutral,https://cryptopanic.com/news/21548993/Ethereum-20-or-Ethereum-Lite-Buterin-Calls-for-Stripped-Down-Redesign?mtm_campaign=API-OFA,04/05/2025,13:16:00,103997
Apple Permits Crypto App Payments via External Sites After Court Order,neutral,https://cryptopanic.com/news/21547742/Apple-Permits-Crypto-App-Payments-via-External-Sites-After-Court-Order?mtm_campaign=API-OFA,04/05/2025,11:23:22,103997
Bitcoin Price Breakout Confirmed As Spot Market Defies Short Term Risks,positive,https://cryptopanic.com/news/21540259/Bitcoin-Price-Breakout-Confirmed-As-Spot-Market-Defies-Short-Term-Risks?mtm_campaign=API-OFA,03/05/2025,20:30:00,103997
Will Ethereum Become the New Bitcoin? Vitalik Buterin Has a Plan For It,positive,https://cryptopanic.com/news/21533890/Will-Ethereum-Become-the-New-Bitcoin-Vitalik-Buterin-Has-a-Plan-For-It?mtm_campaign=API-OFA,03/05/2025,10:54:45,103997
"Binance’s CZ says gold is ‘not a limited supply asset,’ so it can’t beat Bitcoin",neutral,https://cryptopanic.com/news/21533887/Binances-CZ-says-gold-is-not-a-limited-supply-asset-so-it-cant-beat-Bitcoin?mtm_campaign=API-OFA,03/05/2025,10:50:00,103997
"Apple Lifts iOS Restrictions Allowing Bitcoin, Crypto Payments and NFTs; Ends 30% Apple Tax",neutral,https://cryptopanic.com/news/21526627/Apple-Lifts-iOS-Restrictions-Allowing-Bitcoin-Crypto-Payments-and-NFTs-Ends-30-Apple-Tax?mtm_campaign=API-OFA,02/05/2025,23:05:11,103997
Bitcoin’s Push to $100K Puts More Than $3 Billion in Short Positions at Risk,positive,https://cryptopanic.com/news/21518520/Bitcoins-Push-to-100K-Puts-More-Than-3-Billion-in-Short-Positions-at-Risk?mtm_campaign=API-OFA,02/05/2025,16:02:28,103997
"Ether more ‘like a memecoin,’ says trading firm as ETH drops 45% YTD",positive,https://cryptopanic.com/news/21516615/Ether-more-like-a-memecoin-says-trading-firm-as-ETH-drops-45-YTD?mtm_campaign=API-OFA,02/05/2025,14:30:23,103997
"Two Prime Ditches Ethereum for Bitcoin, Citing ‘Meme Coin’ Behavior",neutral,https://cryptopanic.com/news/21511163/Two-Prime-Ditches-Ethereum-for-Bitcoin-Citing-Meme-Coin-Behavior?mtm_campaign=API-OFA,02/05/2025,11:47:39,103997
Ethereum’s ‘capitulation’ suggests ETH price is undervalued: Fidelity report,neutral,https://cryptopanic.com/news/21425017/Ethereums-capitulation-suggests-ETH-price-is-undervalued-Fidelity-report?mtm_campaign=API-OFA,29/04/2025,18:17:53,103997
"Arizona state approves first ever US Bitcoin reserve, set to invest 10% of $31.5B state assets",positive,https://cryptopanic.com/news/21403737/Arizona-state-approves-first-ever-US-Bitcoin-reserve-set-to-invest-10-of-315B-state-assets?mtm_campaign=API-OFA,28/04/2025,23:43:28,103997
Bitcoin Continues To Flow Out Of Major Exchanges — Supply Squeeze Soon?,neutral,https://cryptopanic.com/news/21365216/Bitcoin-Continues-To-Flow-Out-Of-Major-Exchanges-Supply-Squeeze-Soon?mtm_campaign=API-OFA,27/04/2025,5:00:31,103997
Swiss National Bank Rejects Bitcoin Reserve Proposal,neutral,https://cryptopanic.com/news/21360035/Swiss-National-Bank-Rejects-Bitcoin-Reserve-Proposal?mtm_campaign=API-OFA,26/04/2025,16:05:31,103997
XRP price prediction as world’s first spot ETF goes live,positive,https://cryptopanic.com/news/21359497/XRP-price-prediction-as-worlds-first-spot-ETF-goes-live?mtm_campaign=API-OFA,26/04/2025,15:06:53,103997
"Bitcoin Primed To Do Very Well, But This Ethereum Rival Is the ‘Faster Horse,’ According to InvestAnswers",positive,https://cryptopanic.com/news/21343933/Bitcoin-Primed-To-Do-Very-Well-But-This-Ethereum-Rival-Is-the-Faster-Horse-According-to-InvestAnswers?mtm_campaign=API-OFA,25/04/2025,18:05:11,103997
Ethereum (ETH) Underperforms All Top 5 Major Cryptos in Brutal 2025 Downtrend,negative,https://cryptopanic.com/news/21251749/Ethereum-ETH-Underperforms-All-Top-5-Major-Cryptos-in-Brutal-2025-Downtrend?mtm_campaign=API-OFA,23/04/2025,0:00:00,103997
Trump attacks FED,neutral,https://cryptopanic.com/news/21208092/Trump-attacks-FED?mtm_campaign=API-OFA,21/04/2025,14:10:43,103997
"Breaking : MicroStrategy (Strategy) Buys 6,556 Bitcoin for $555.8 Million",neutral,https://cryptopanic.com/news/21204833/Breaking-MicroStrategy-Strategy-Buys-6556-Bitcoin-for-5558-Million?mtm_campaign=API-OFA,21/04/2025,12:07:07,103997
PlanB Criticizes Ethereum as a Centralized Pre-Mined Coin,neutral,https://cryptopanic.com/news/21204538/PlanB-Criticizes-Ethereum-as-a-Centralized-Pre-Mined-Coin?mtm_campaign=API-OFA,21/04/2025,11:44:41,103997
North Carolina: proposal advances to invest 10% of public funds in Bitcoin,neutral,https://cryptopanic.com/news/21121304/North-Carolina-proposal-advances-to-invest-10-of-public-funds-in-Bitcoin?mtm_campaign=API-OFA,17/04/2025,7:13:10,103997
Ethereum Is What Bitcoin Was Meant to Be,neutral,https://cryptopanic.com/news/21110810/Ethereum-Is-What-Bitcoin-Was-Meant-to-Be?mtm_campaign=API-OFA,16/04/2025,15:44:47,103997
"MicroStrategy Acquires 3,459 Bitcoins for $285.8 Million, Total Holdings Reach 531,644 BTC",neutral,https://cryptopanic.com/news/21072568/MicroStrategy-Acquires-3459-Bitcoins-for-2858-Million-Total-Holdings-Reach-531644-BTC?mtm_campaign=API-OFA,14/04/2025,14:30:40,103997
Saylor signals new Bitcoin buy after Strategy reports nearly $6 billion Q1 unrealized loss,positive,https://cryptopanic.com/news/21056879/Saylor-signals-new-Bitcoin-buy-after-Strategy-reports-nearly-6-billion-Q1-unrealized-loss?mtm_campaign=API-OFA,13/04/2025,14:44:50,103997
Sweden: proposal to include Bitcoin in national reserves,neutral,https://cryptopanic.com/news/21035441/Sweden-proposal-to-include-Bitcoin-in-national-reserves?mtm_campaign=API-OFA,11/04/2025,15:18:14,103997
ETH/BTC Collapse Isn’t the End: Analyst Sees Silent Rebuild,neutral,https://cryptopanic.com/news/21033208/ETHBTC-Collapse-Isnt-the-End-Analyst-Sees-Silent-Rebuild?mtm_campaign=API-OFA,11/04/2025,13:04:59,103997
"Charles Hoskinson sees Bitcoin hitting $250K as Big Tech embraces crypto, Fed cut rates, and regulation kicks in",neutral,https://cryptopanic.com/news/21016624/Charles-Hoskinson-sees-Bitcoin-hitting-250K-as-Big-Tech-embraces-crypto-Fed-cut-rates-and-regulation-kicks-in?mtm_campaign=API-OFA,10/04/2025,13:03:47,103997
Bitcoin $100K target ‘back on table’ after Trump tariff pause supercharges market sentiment,neutral,https://cryptopanic.com/news/21001821/Bitcoin-100K-target-back-on-table-after-Trump-tariff-pause-supercharges-market-sentiment?mtm_campaign=API-OFA,09/04/2025,20:30:00,103997
China and Russia are using Bitcoin to settle energy trades,neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,09/04/2025,17:07:50,103997
Trump escalates trade war. BTC at 80k,neutral,https://cryptopanic.com/news/20956948/Trump-escalates-trade-war-BTC-at-80k?mtm_campaign=API-OFA,08/04/2025,7:46:31,103997
Markets are crashing. Bitcoin at 75k,neutral,https://cryptopanic.com/news/20943186/Markets-are-crashing-Bitcoin-at-75k?mtm_campaign=API-OFA,07/04/2025,7:12:48,103997
"Bitcoin shows signs of decoupling from US equities, could reclaim $100K",neutral,https://cryptopanic.com/news/20931625/Bitcoin-shows-signs-of-decoupling-from-US-equities-could-reclaim-100K?mtm_campaign=API-OFA,05/04/2025,6:10:10,103997
The future of DeFi isn’t on Ethereum — it’s on Bitcoin,neutral,https://cryptopanic.com/news/20926706/The-future-of-DeFi-isnt-on-Ethereum-its-on-Bitcoin?mtm_campaign=API-OFA,04/04/2025,15:00:00,103997
Analyst Warns of Massive Ethereum Drop Against Bitcoin,neutral,https://cryptopanic.com/news/20917668/Analyst-Warns-of-Massive-Ethereum-Drop-Against-Bitcoin?mtm_campaign=API-OFA,03/04/2025,18:00:40,103997
Ethereum faces a storm: Could the crypto giant plummet by 91%?,neutral,https://cryptopanic.com/news/20916737/Ethereum-faces-a-storm-Could-the-crypto-giant-plummet-by-91?mtm_campaign=API-OFA,03/04/2025,14:50:56,103997
Trader Says Ethereum Headed for a Massive Crash Against Bitcoin As Bearish Pattern Forms – Here’s His Outlook,neutral,https://cryptopanic.com/news/20915649/Trader-Says-Ethereum-Headed-for-a-Massive-Crash-Against-Bitcoin-As-Bearish-Pattern-Forms-Heres-His-Outlook?mtm_campaign=API-OFA,03/04/2025,11:45:40,103997
Analyst Benjamin Cowen warns Ethereum could drop another 50%,neutral,https://cryptopanic.com/news/20911309/Analyst-Benjamin-Cowen-warns-Ethereum-could-drop-another-50?mtm_campaign=API-OFA,02/04/2025,15:27:44,103997
GameStop Completes $1.5 Billion Offering to Fund Bitcoin Reserve,neutral,https://cryptopanic.com/news/20906206/GameStop-Completes-15-Billion-Offering-to-Fund-Bitcoin-Reserve?mtm_campaign=API-OFA,01/04/2025,21:06:07,103997
"Ethereum prints 4 consecutive red monthly candles, but data points to an ETH/BTC bottom",neutral,https://cryptopanic.com/news/20905882/Ethereum-prints-4-consecutive-red-monthly-candles-but-data-points-to-an-ETHBTC-bottom?mtm_campaign=API-OFA,01/04/2025,19:23:16,103997
Mastercard Plans to Enable 3.5 Billion Cardholders to Transact with Bitcoin ($BTC) and Crypto,neutral,https://cryptopanic.com/news/20904044/Mastercard-Plans-to-Enable-35-Billion-Cardholders-to-Transact-with-Bitcoin-BTC-and-Crypto?mtm_campaign=API-OFA,01/04/2025,13:05:07,103997
U.S. Senator Buys $600K in Bitcoin via ETF,neutral,https://cryptopanic.com/news/20900725/US-Senator-Buys-600K-in-Bitcoin-via-ETF?mtm_campaign=API-OFA,31/03/2025,19:59:40,103997
Ethereum-Bitcoin Ratio Drops To Five-Year Low,neutral,https://cryptopanic.com/news/20899546/Ethereum-Bitcoin-Ratio-Drops-To-Five-Year-Low?mtm_campaign=API-OFA,31/03/2025,15:04:17,103997
Trump’s sons to launch American Bitcoin,neutral,https://cryptopanic.com/news/20899335/Trumps-sons-to-launch-American-Bitcoin?mtm_campaign=API-OFA,31/03/2025,14:07:03,103997
"Strategy announces another purchase of 22,048 BTC",neutral,https://cryptopanic.com/news/20899127/Strategy-announces-another-purchase-of-22048-BTC?mtm_campaign=API-OFA,31/03/2025,13:51:49,103997
Bukele May Visit Trump as Bitcoin Goals Align,neutral,https://cryptopanic.com/news/20897549/Bukele-May-Visit-Trump-as-Bitcoin-Goals-Align?mtm_campaign=API-OFA,31/03/2025,8:33:12,103997
"Hoskinson Reveals Cardano’s Push to Integrate with Dogecoin, Chainlink, Bitcoin",neutral,https://cryptopanic.com/news/20894182/Hoskinson-Reveals-Cardanos-Push-to-Integrate-with-Dogecoin-Chainlink-Bitcoin?mtm_campaign=API-OFA,30/03/2025,2:05:53,103997
Ethereum Crashes 74% Against Bitcoin; Is Reversal Imminent?,neutral,https://cryptopanic.com/news/20889271/Ethereum-Crashes-74-Against-Bitcoin-Is-Reversal-Imminent?mtm_campaign=API-OFA,28/03/2025,14:54:00,103997
Permissionless Bitcoin Debuts on Solana With Zeus Network’s $zBTC,neutral,https://cryptopanic.com/news/20887887/Permissionless-Bitcoin-Debuts-on-Solana-With-Zeus-Networks-zBTC?mtm_campaign=API-OFA,28/03/2025,11:16:00,103997
Ethereum Crash: Top Reason Why ETH Price is Down Today,positive,https://cryptopanic.com/news/21821074/Ethereum-Crash-Top-Reason-Why-ETH-Price-is-Down-Today?mtm_campaign=API-OFA,15/05/2025,10:11:40,103988
"Ethereum Price Drops Against Bitcoin To Levels Not Seen Since 2019, But There’s Good News",positive,https://cryptopanic.com/news/21759982/Ethereum-Price-Drops-Against-Bitcoin-To-Levels-Not-Seen-Since-2019-But-Theres-Good-News?mtm_campaign=API-OFA,13/05/2025,11:19:16,103988
Conor McGregor to Meet Bukele on Bitcoin Reserve Discussions,neutral,https://cryptopanic.com/news/21718419/Conor-McGregor-to-Meet-Bukele-on-Bitcoin-Reserve-Discussions?mtm_campaign=API-OFA,12/05/2025,1:23:33,103988
"Spain Imposes €150,000 Fine for Cash Withdrawals Over €3,000 With 24-Hour Notice and Reason, Citing AML; Bitcoin Appeal Grows",positive,https://cryptopanic.com/news/21715327/Spain-Imposes-150000-Fine-for-Cash-Withdrawals-Over-3000-With-24-Hour-Notice-and-Reason-Citing-AML-Bitcoin-Appeal-Grows?mtm_campaign=API-OFA,11/05/2025,19:00:27,103988
"Ethereum liquidations hit $180 million in 24 hours, surpassing Bitcoin losses",neutral,https://cryptopanic.com/news/21714365/Ethereum-liquidations-hit-180-million-in-24-hours-surpassing-Bitcoin-losses?mtm_campaign=API-OFA,11/05/2025,16:30:51,103988
Ethereum Forms Rare Golden Cross in Bitcoin Chart; Reversal Imminent?,positive,https://cryptopanic.com/news/21699898/Ethereum-Forms-Rare-Golden-Cross-in-Bitcoin-Chart-Reversal-Imminent?mtm_campaign=API-OFA,10/05/2025,11:38:00,103988
"BlackRock and Fidelity Buy Over $4.5 Billion in Bitcoin, Ethereum as Bitcoin Surpasses $100K",neutral,https://cryptopanic.com/news/21696077/BlackRock-and-Fidelity-Buy-Over-45-Billion-in-Bitcoin-Ethereum-as-Bitcoin-Surpasses-100K?mtm_campaign=API-OFA,10/05/2025,6:30:27,103988
Can Ethereum (ETH) Outperform Bitcoin (BTC) in 2025?,neutral,https://cryptopanic.com/news/21624840/Can-Ethereum-ETH-Outperform-Bitcoin-BTC-in-2025?mtm_campaign=API-OFA,07/05/2025,13:40:19,103988
"BNB could jump over 360% to $2,775 by 2028, Standard Chartered predicts",neutral,https://cryptopanic.com/news/21597933/BNB-could-jump-over-360-to-2775-by-2028-Standard-Chartered-predicts?mtm_campaign=API-OFA,06/05/2025,15:46:20,103988
Ethereum Hit With Fresh Blow Amid Price Decline While Bitcoin Gains Ground,positive,https://cryptopanic.com/news/21544517/Ethereum-Hit-With-Fresh-Blow-Amid-Price-Decline-While-Bitcoin-Gains-Ground?mtm_campaign=API-OFA,04/05/2025,6:40:14,103988
Will Ethereum Become the New Bitcoin? Vitalik Buterin Has a Plan For It,positive,https://cryptopanic.com/news/21533890/Will-Ethereum-Become-the-New-Bitcoin-Vitalik-Buterin-Has-a-Plan-For-It?mtm_campaign=API-OFA,03/05/2025,10:54:45,103988
Bitcoin’s Push to $100K Puts More Than $3 Billion in Short Positions at Risk,positive,https://cryptopanic.com/news/21518520/Bitcoins-Push-to-100K-Puts-More-Than-3-Billion-in-Short-Positions-at-Risk?mtm_campaign=API-OFA,02/05/2025,16:02:28,103988
"Ether more ‘like a memecoin,’ says trading firm as ETH drops 45% YTD",positive,https://cryptopanic.com/news/21516615/Ether-more-like-a-memecoin-says-trading-firm-as-ETH-drops-45-YTD?mtm_campaign=API-OFA,02/05/2025,14:30:23,103988
"Two Prime Ditches Ethereum for Bitcoin, Citing ‘Meme Coin’ Behavior",neutral,https://cryptopanic.com/news/21511163/Two-Prime-Ditches-Ethereum-for-Bitcoin-Citing-Meme-Coin-Behavior?mtm_campaign=API-OFA,02/05/2025,11:47:39,103988
"XRP ETF Rumors Shattered by Bloomberg; 150,000,000,000 SHIB Swapped by Hackers; Bitcoin Predicted to Hit $200,000 by Presto: Crypto News Digest by U.Today",neutral,https://cryptopanic.com/news/21422362/XRP-ETF-Rumors-Shattered-by-Bloomberg-150000000000-SHIB-Swapped-by-Hackers-Bitcoin-Predicted-to-Hit-200000-by-Presto-Crypto-News-Digest-by-UToday?mtm_campaign=API-OFA,29/04/2025,16:23:00,103988
Swiss National Bank Rejects Bitcoin Reserve Proposal,neutral,https://cryptopanic.com/news/21360035/Swiss-National-Bank-Rejects-Bitcoin-Reserve-Proposal?mtm_campaign=API-OFA,26/04/2025,16:05:31,103988
XRP price prediction as world’s first spot ETF goes live,positive,https://cryptopanic.com/news/21359497/XRP-price-prediction-as-worlds-first-spot-ETF-goes-live?mtm_campaign=API-OFA,26/04/2025,15:06:53,103988
"Bitcoin Primed To Do Very Well, But This Ethereum Rival Is the ‘Faster Horse,’ According to InvestAnswers",positive,https://cryptopanic.com/news/21343933/Bitcoin-Primed-To-Do-Very-Well-But-This-Ethereum-Rival-Is-the-Faster-Horse-According-to-InvestAnswers?mtm_campaign=API-OFA,25/04/2025,18:05:11,103988
Ethereum (ETH) Underperforms All Top 5 Major Cryptos in Brutal 2025 Downtrend,negative,https://cryptopanic.com/news/21251749/Ethereum-ETH-Underperforms-All-Top-5-Major-Cryptos-in-Brutal-2025-Downtrend?mtm_campaign=API-OFA,23/04/2025,0:00:00,103988
Bitcoiner PlanB slams ETH: ‘centralized &amp; premined’ shitcoin,neutral,https://cryptopanic.com/news/21208765/Bitcoiner-PlanB-slams-ETH-centralized-amp-premined-shitcoin?mtm_campaign=API-OFA,21/04/2025,14:57:49,103988
Trump attacks FED,neutral,https://cryptopanic.com/news/21208092/Trump-attacks-FED?mtm_campaign=API-OFA,21/04/2025,14:10:43,103988
PlanB Criticizes Ethereum as a Centralized Pre-Mined Coin,neutral,https://cryptopanic.com/news/21204538/PlanB-Criticizes-Ethereum-as-a-Centralized-Pre-Mined-Coin?mtm_campaign=API-OFA,21/04/2025,11:44:41,103988
Ethereum Is What Bitcoin Was Meant to Be,neutral,https://cryptopanic.com/news/21110810/Ethereum-Is-What-Bitcoin-Was-Meant-to-Be?mtm_campaign=API-OFA,16/04/2025,15:44:47,103988
ETH/BTC Collapse Isn’t the End: Analyst Sees Silent Rebuild,neutral,https://cryptopanic.com/news/21033208/ETHBTC-Collapse-Isnt-the-End-Analyst-Sees-Silent-Rebuild?mtm_campaign=API-OFA,11/04/2025,13:04:59,103988
"Charles Hoskinson Predicts Bitcoin Could Hit $250,000 by End of 2025",neutral,https://cryptopanic.com/news/21023172/Charles-Hoskinson-Predicts-Bitcoin-Could-Hit-250000-by-End-of-2025?mtm_campaign=API-OFA,10/04/2025,18:59:53,103988
"Charles Hoskinson sees Bitcoin hitting $250K as Big Tech embraces crypto, Fed cut rates, and regulation kicks in",neutral,https://cryptopanic.com/news/21016624/Charles-Hoskinson-sees-Bitcoin-hitting-250K-as-Big-Tech-embraces-crypto-Fed-cut-rates-and-regulation-kicks-in?mtm_campaign=API-OFA,10/04/2025,13:03:47,103988
"Cardano founder says bitcoin could hit $250,000 by year-end, calls tariff issue a ‘dud’: CNBC",neutral,https://cryptopanic.com/news/21013481/Cardano-founder-says-bitcoin-could-hit-250000-by-year-end-calls-tariff-issue-a-dud-CNBC?mtm_campaign=API-OFA,10/04/2025,10:22:15,103988
MicroStrategy admits it might need to sell bitcoin by 2026,neutral,https://cryptopanic.com/news/20999037/MicroStrategy-admits-it-might-need-to-sell-bitcoin-by-2026?mtm_campaign=API-OFA,09/04/2025,17:41:52,103988
Bitcoin’s safe-haven appeal grows during trade war uncertainty,neutral,https://cryptopanic.com/news/20993169/Bitcoins-safe-haven-appeal-grows-during-trade-war-uncertainty?mtm_campaign=API-OFA,09/04/2025,12:50:01,103988
Trump’s World Liberty Financial suffers massive  $125 million loss,negative,https://cryptopanic.com/news/20986598/Trumps-World-Liberty-Financial-suffers-massive-125-million-loss?mtm_campaign=API-OFA,09/04/2025,8:50:24,103988
ETH/BTC Somehow Keeps Plunging Even Lower,neutral,https://cryptopanic.com/news/20974969/ETHBTC-Somehow-Keeps-Plunging-Even-Lower?mtm_campaign=API-OFA,08/04/2025,20:48:08,103988
Bitcoin drops below $77K as US confirms 104% tariffs on China,neutral,https://cryptopanic.com/news/20971660/Bitcoin-drops-below-77K-as-US-confirms-104-tariffs-on-China?mtm_campaign=API-OFA,08/04/2025,17:53:50,103988
Markets are crashing. Bitcoin at 75k,neutral,https://cryptopanic.com/news/20943186/Markets-are-crashing-Bitcoin-at-75k?mtm_campaign=API-OFA,07/04/2025,7:12:48,103988
The future of DeFi isn’t on Ethereum — it’s on Bitcoin,neutral,https://cryptopanic.com/news/20926706/The-future-of-DeFi-isnt-on-Ethereum-its-on-Bitcoin?mtm_campaign=API-OFA,04/04/2025,15:00:00,103988
Analyst Warns of Massive Ethereum Drop Against Bitcoin,neutral,https://cryptopanic.com/news/20917668/Analyst-Warns-of-Massive-Ethereum-Drop-Against-Bitcoin?mtm_campaign=API-OFA,03/04/2025,18:00:40,103988
Ethereum faces a storm: Could the crypto giant plummet by 91%?,neutral,https://cryptopanic.com/news/20916737/Ethereum-faces-a-storm-Could-the-crypto-giant-plummet-by-91?mtm_campaign=API-OFA,03/04/2025,14:50:56,103988
Why Eric Trump Thinks Crypto Will Save the Trump Business Empire,neutral,https://cryptopanic.com/news/20916193/Why-Eric-Trump-Thinks-Crypto-Will-Save-the-Trump-Business-Empire?mtm_campaign=API-OFA,03/04/2025,13:25:10,103988
Trader Says Ethereum Headed for a Massive Crash Against Bitcoin As Bearish Pattern Forms – Here’s His Outlook,neutral,https://cryptopanic.com/news/20915649/Trader-Says-Ethereum-Headed-for-a-Massive-Crash-Against-Bitcoin-As-Bearish-Pattern-Forms-Heres-His-Outlook?mtm_campaign=API-OFA,03/04/2025,11:45:40,103988
Analyst Benjamin Cowen warns Ethereum could drop another 50%,neutral,https://cryptopanic.com/news/20911309/Analyst-Benjamin-Cowen-warns-Ethereum-could-drop-another-50?mtm_campaign=API-OFA,02/04/2025,15:27:44,103988
"Ethereum prints 4 consecutive red monthly candles, but data points to an ETH/BTC bottom",neutral,https://cryptopanic.com/news/20905882/Ethereum-prints-4-consecutive-red-monthly-candles-but-data-points-to-an-ETHBTC-bottom?mtm_campaign=API-OFA,01/04/2025,19:23:16,103988
U.S. Senator Buys $600K in Bitcoin via ETF,neutral,https://cryptopanic.com/news/20900725/US-Senator-Buys-600K-in-Bitcoin-via-ETF?mtm_campaign=API-OFA,31/03/2025,19:59:40,103988
Ethereum-Bitcoin Ratio Drops To Five-Year Low,neutral,https://cryptopanic.com/news/20899546/Ethereum-Bitcoin-Ratio-Drops-To-Five-Year-Low?mtm_campaign=API-OFA,31/03/2025,15:04:17,103988
Trump’s sons to launch American Bitcoin,neutral,https://cryptopanic.com/news/20899335/Trumps-sons-to-launch-American-Bitcoin?mtm_campaign=API-OFA,31/03/2025,14:07:03,103988
"Hoskinson Reveals Cardano’s Push to Integrate with Dogecoin, Chainlink, Bitcoin",neutral,https://cryptopanic.com/news/20894182/Hoskinson-Reveals-Cardanos-Push-to-Integrate-with-Dogecoin-Chainlink-Bitcoin?mtm_campaign=API-OFA,30/03/2025,2:05:53,103988
Ethereum Crashes 74% Against Bitcoin; Is Reversal Imminent?,neutral,https://cryptopanic.com/news/20889271/Ethereum-Crashes-74-Against-Bitcoin-Is-Reversal-Imminent?mtm_campaign=API-OFA,28/03/2025,14:54:00,103988
"IMF Adds Bitcoin to Reserves, Tracks It as Digital Gold and Capital Asset",neutral,https://cryptopanic.com/news/20863359/IMF-Adds-Bitcoin-to-Reserves-Tracks-It-as-Digital-Gold-and-Capital-Asset?mtm_campaign=API-OFA,23/03/2025,17:35:15,103988
"Trump Calls for Stablecoin Legislation, Declares U.S. Bitcoin Superpower at Digital Asset Summit",neutral,https://cryptopanic.com/news/20852317/Trump-Calls-for-Stablecoin-Legislation-Declares-US-Bitcoin-Superpower-at-Digital-Asset-Summit?mtm_campaign=API-OFA,20/03/2025,15:35:15,103988
Trump says US will be &#039;Bitcoin superpower&#039; as BTC price breaks 4-month downtrend,neutral,https://cryptopanic.com/news/20852223/Trump-says-US-will-be-039Bitcoin-superpower039-as-BTC-price-breaks-4-month-downtrend?mtm_campaign=API-OFA,20/03/2025,15:15:41,103988
XRP Stumbles—But Analysts Still See A Path To $70,neutral,https://cryptopanic.com/news/20843334/XRP-StumblesBut-Analysts-Still-See-A-Path-To-70?mtm_campaign=API-OFA,18/03/2025,22:30:56,103988
North Korea becomes 3rd largest government Bitcoin holder after Bybit hack,neutral,https://cryptopanic.com/news/20832745/North-Korea-becomes-3rd-largest-government-Bitcoin-holder-after-Bybit-hack?mtm_campaign=API-OFA,16/03/2025,16:45:13,103988
Trump-backed World Liberty Financial buys AVAX and MNT for $4M as total portfolio losses reach $118M,neutral,https://cryptopanic.com/news/20831805/Trump-backed-World-Liberty-Financial-buys-AVAX-and-MNT-for-4M-as-total-portfolio-losses-reach-118M?mtm_campaign=API-OFA,16/03/2025,9:24:40,103988
Trump Admin Wants to Acquire as Much Bitcoin as Possible: White House,neutral,https://cryptopanic.com/news/20823549/Trump-Admin-Wants-to-Acquire-as-Much-Bitcoin-as-Possible-White-House?mtm_campaign=API-OFA,13/03/2025,21:26:41,103988
Bitcoin and Crypto About To Be Boosted by Global Money Supply Explosion: Former Goldman Sachs Executive,neutral,https://cryptopanic.com/news/20811946/Bitcoin-and-Crypto-About-To-Be-Boosted-by-Global-Money-Supply-Explosion-Former-Goldman-Sachs-Executive?mtm_campaign=API-OFA,11/03/2025,19:55:12,103988
"Bitcoin Price Crash Incoming? Why A Fall To $63,000 Is Possible If This Resistance Holds",neutral,https://cryptopanic.com/news/20797290/Bitcoin-Price-Crash-Incoming-Why-A-Fall-To-63000-Is-Possible-If-This-Resistance-Holds?mtm_campaign=API-OFA,07/03/2025,23:00:45,103988
"US Government Will Only Buy Bitcoin, Not ETH, XRP, SOL and ADA",neutral,https://cryptopanic.com/news/20784163/US-Government-Will-Only-Buy-Bitcoin-Not-ETH-XRP-SOL-and-ADA?mtm_campaign=API-OFA,05/03/2025,12:10:39,103988
Why XRP and ADA don’t deserve to be on Trump’s Strategic Crypto Reserve,neutral,https://cryptopanic.com/news/20774538/Why-XRP-and-ADA-dont-deserve-to-be-on-Trumps-Strategic-Crypto-Reserve?mtm_campaign=API-OFA,03/03/2025,18:14:25,103988
"President Trump Reveals U.S. Crypto Reserve Bombshell — Sending BTC, ETH, Ripple’s XRP, Solana, And Cardano Rocketing",neutral,https://cryptopanic.com/news/20770004/President-Trump-Reveals-US-Crypto-Reserve-Bombshell-Sending-BTC-ETH-Ripples-XRP-Solana-And-Cardano-Rocketing?mtm_campaign=API-OFA,02/03/2025,19:31:52,103988
"Bitcoin Poised to Rebound Above $105,000 in March as Trump Delays Tariffs Until April",neutral,https://cryptopanic.com/news/20757163/Bitcoin-Poised-to-Rebound-Above-105000-in-March-as-Trump-Delays-Tariffs-Until-April?mtm_campaign=API-OFA,27/02/2025,14:27:43,103988
Montana’s Bitcoin reserve bill rejected by House lawmakers,neutral,https://cryptopanic.com/news/20737277/Montanas-Bitcoin-reserve-bill-rejected-by-House-lawmakers?mtm_campaign=API-OFA,24/02/2025,0:19:19,103988
"Bitcoin lacks strength, but ETH, BNB, XMR, and TAO show promise",neutral,https://cryptopanic.com/news/20736691/Bitcoin-lacks-strength-but-ETH-BNB-XMR-and-TAO-show-promise?mtm_campaign=API-OFA,23/02/2025,18:53:43,103988
Ethereum Crash: Top Reason Why ETH Price is Down Today,positive,https://cryptopanic.com/news/21821074/Ethereum-Crash-Top-Reason-Why-ETH-Price-is-Down-Today?mtm_campaign=API-OFA,15/05/2025,10:11:40,103945
"Ethereum Price Drops Against Bitcoin To Levels Not Seen Since 2019, But There’s Good News",positive,https://cryptopanic.com/news/21759982/Ethereum-Price-Drops-Against-Bitcoin-To-Levels-Not-Seen-Since-2019-But-Theres-Good-News?mtm_campaign=API-OFA,13/05/2025,11:19:16,103945
Michael Saylor shares the ‘best way’ to grow your investment '100x',positive,https://cryptopanic.com/news/21740763/Michael-Saylor-shares-the-best-way-to-grow-your-investment-100x?mtm_campaign=API-OFA,12/05/2025,18:57:22,103945
