post,sentiment,url,published_date,published_time,price_eth
"Ethereum ICO Participant Dumps $29,350,000 Worth of ETH After Waking Up From Dormancy: Lookonchain",positive,https://cryptopanic.com/news/21569718/Ethereum-ICO-Participant-Dumps-29350000-Worth-of-ETH-After-Waking-Up-From-Dormancy-Lookonchain?mtm_campaign=API-OFA,5/5/2025,14:30:24,2603.84
"Ethereum (ETH) Volume Close to Zero, but There's Crucial Detail",neutral,https://cryptopanic.com/news/21547047/Ethereum-ETH-Volume-Close-to-Zero-but-Theres-Crucial-Detail?mtm_campaign=API-OFA,5/4/2025,10:37:00,2603.84
Ethereum Hit With Fresh Blow Amid Price Decline While Bitcoin Gains Ground,positive,https://cryptopanic.com/news/21544517/Ethereum-Hit-With-Fresh-Blow-Amid-Price-Decline-While-Bitcoin-Gains-Ground?mtm_campaign=API-OFA,5/4/2025,6:40:14,2603.84
"Ethereum Network Slows, and So Does Its Price: What’s Next for ETH?",neutral,https://cryptopanic.com/news/21527814/Ethereum-Network-Slows-and-So-Does-Its-Price-Whats-Next-for-ETH?mtm_campaign=API-OFA,5/3/2025,1:00:00,2603.84
Ethereum’s era of crypto dominance is over — LONGITUDE panel,neutral,https://cryptopanic.com/news/21524405/Ethereums-era-of-crypto-dominance-is-over-LONGITUDE-panel?mtm_campaign=API-OFA,5/2/2025,20:39:57,2603.84
"Ether more ‘like a memecoin,’ says trading firm as ETH drops 45% YTD",positive,https://cryptopanic.com/news/21516615/Ether-more-like-a-memecoin-says-trading-firm-as-ETH-drops-45-YTD?mtm_campaign=API-OFA,5/2/2025,14:30:23,2603.84
"Two Prime Ditches Ethereum for Bitcoin, Citing ‘Meme Coin’ Behavior",neutral,https://cryptopanic.com/news/21511163/Two-Prime-Ditches-Ethereum-for-Bitcoin-Citing-Meme-Coin-Behavior?mtm_campaign=API-OFA,5/2/2025,11:47:39,2603.84
9 out of 10 Ethereum (ETH) Key Indicators Show Price Loss,neutral,https://cryptopanic.com/news/21368601/9-out-of-10-Ethereum-ETH-Key-Indicators-Show-Price-Loss?mtm_campaign=API-OFA,4/27/2025,9:34:00,2603.84
"Bitcoin Primed To Do Very Well, But This Ethereum Rival Is the ‘Faster Horse,’ According to InvestAnswers",positive,https://cryptopanic.com/news/21343933/Bitcoin-Primed-To-Do-Very-Well-But-This-Ethereum-Rival-Is-the-Faster-Horse-According-to-InvestAnswers?mtm_campaign=API-OFA,4/25/2025,18:05:11,2603.84
"Ethereum Won't Survive, Cardano Founder Predicts",neutral,https://cryptopanic.com/news/21292905/Ethereum-Wont-Survive-Cardano-Founder-Predicts?mtm_campaign=API-OFA,4/24/2025,6:07:28,2603.84
Institutions break up with Ethereum but keep ETH on the hook,neutral,https://cryptopanic.com/news/21274553/Institutions-break-up-with-Ethereum-but-keep-ETH-on-the-hook?mtm_campaign=API-OFA,4/23/2025,15:09:56,2603.84
Is Ethereum ETH a Dead Altcoin? Sui & Solana Taking Over?,negative,https://cryptopanic.com/news/21256444/Is-Ethereum-ETH-a-Dead-Altcoin-Sui-Solana-Taking-Over?mtm_campaign=API-OFA,4/23/2025,5:48:12,2603.84
Ethereum (ETH) Underperforms All Top 5 Major Cryptos in Brutal 2025 Downtrend,negative,https://cryptopanic.com/news/21251749/Ethereum-ETH-Underperforms-All-Top-5-Major-Cryptos-in-Brutal-2025-Downtrend?mtm_campaign=API-OFA,4/23/2025,0:00:00,2603.84
Ethereum Holds Above MVRV Band Low – A Final Dip Before Recovery?,neutral,https://cryptopanic.com/news/21249796/Ethereum-Holds-Above-MVRV-Band-Low-A-Final-Dip-Before-Recovery?mtm_campaign=API-OFA,4/22/2025,22:30:02,2603.84
Bitcoiner PlanB slams ETH: ‘centralized &amp; premined’ shitcoin,neutral,https://cryptopanic.com/news/21208765/Bitcoiner-PlanB-slams-ETH-centralized-amp-premined-shitcoin?mtm_campaign=API-OFA,4/21/2025,14:57:49,2603.84
PlanB Criticizes Ethereum as a Centralized Pre-Mined Coin,neutral,https://cryptopanic.com/news/21204538/PlanB-Criticizes-Ethereum-as-a-Centralized-Pre-Mined-Coin?mtm_campaign=API-OFA,4/21/2025,11:44:41,2603.84
"Ethereum Foundation pivots focus to L1 scaling, frees Vitalik Buterin for research innovation",neutral,https://cryptopanic.com/news/21204024/Ethereum-Foundation-pivots-focus-to-L1-scaling-frees-Vitalik-Buterin-for-research-innovation?mtm_campaign=API-OFA,4/21/2025,11:39:08,2603.84
Vitalik Buterin proposes RISC-V overhaul to revive Ethereum’s execution layer,neutral,https://cryptopanic.com/news/21193111/Vitalik-Buterin-proposes-RISC-V-overhaul-to-revive-Ethereums-execution-layer?mtm_campaign=API-OFA,4/21/2025,0:29:54,2603.84
"Ethereum Upgrades Could Boost Scalability, Payments Role: Binance",neutral,https://cryptopanic.com/news/21177574/Ethereum-Upgrades-Could-Boost-Scalability-Payments-Role-Binance?mtm_campaign=API-OFA,4/19/2025,19:44:08,2603.84
Peter Brandt warns of $800 Ethereum drop as XRP overtakes ETH in FDV,neutral,https://cryptopanic.com/news/21174617/Peter-Brandt-warns-of-800-Ethereum-drop-as-XRP-overtakes-ETH-in-FDV?mtm_campaign=API-OFA,4/19/2025,13:21:37,2603.84
Ethereum’s Next Big Move: 3 Bullish Signals That Could Skyrocket ETH,positive,https://cryptopanic.com/news/21173642/Ethereums-Next-Big-Move-3-Bullish-Signals-That-Could-Skyrocket-ETH?mtm_campaign=API-OFA,4/19/2025,11:34:15,2603.84
Massive Ethereum (ETH) Price Crash to $800 Predicted by Legendary Trader Brandt,positive,https://cryptopanic.com/news/21171082/Massive-Ethereum-ETH-Price-Crash-to-800-Predicted-by-Legendary-Trader-Brandt?mtm_campaign=API-OFA,4/19/2025,8:16:00,2603.84
Ethereum (ETH) ETFs Show Zero Performance,neutral,https://cryptopanic.com/news/21150506/Ethereum-ETH-ETFs-Show-Zero-Performance?mtm_campaign=API-OFA,4/18/2025,8:56:00,2603.84
"Secret Service, Canadian Officials Disrupt $4.3M Ethereum “Approval Phishing” Scam",negative,https://cryptopanic.com/news/21126365/Secret-Service-Canadian-Officials-Disrupt-43M-Ethereum-Approval-Phishing-Scam?mtm_campaign=API-OFA,4/17/2025,11:22:57,2603.84
Trump Ethereum DeFi Project Gets Another Big Investment,neutral,https://cryptopanic.com/news/21114081/Trump-Ethereum-DeFi-Project-Gets-Another-Big-Investment?mtm_campaign=API-OFA,4/16/2025,19:18:00,2603.84
"'Ethereum Is Worthless Junk,' Says Legendary Trader Peter Brandt",neutral,https://cryptopanic.com/news/21074650/Ethereum-Is-Worthless-Junk-Says-Legendary-Trader-Peter-Brandt?mtm_campaign=API-OFA,4/14/2025,16:24:00,2603.84
"Ethereum Price Eyes $2,000 Breakout, Stablecoin Activity Hits All-Time High",positive,https://cryptopanic.com/news/21051549/Ethereum-Price-Eyes-2000-Breakout-Stablecoin-Activity-Hits-All-Time-High?mtm_campaign=API-OFA,4/13/2025,1:00:00,2603.84
ETH/BTC Collapse Isn’t the End: Analyst Sees Silent Rebuild,neutral,https://cryptopanic.com/news/21033208/ETHBTC-Collapse-Isnt-the-End-Analyst-Sees-Silent-Rebuild?mtm_campaign=API-OFA,4/11/2025,13:04:59,2603.84
Trump-linked WLFI dumps Ethereum at 55% loss amid crypto market turmoil,neutral,https://cryptopanic.com/news/20988705/Trump-linked-WLFI-dumps-Ethereum-at-55-loss-amid-crypto-market-turmoil?mtm_campaign=API-OFA,4/9/2025,10:12:10,2603.84
ETH/BTC Somehow Keeps Plunging Even Lower,neutral,https://cryptopanic.com/news/20974969/ETHBTC-Somehow-Keeps-Plunging-Even-Lower?mtm_campaign=API-OFA,4/8/2025,20:48:08,2603.84
XRP Will Overtake Ethereum By 2028: Standard Chartered,neutral,https://cryptopanic.com/news/20964396/XRP-Will-Overtake-Ethereum-By-2028-Standard-Chartered?mtm_campaign=API-OFA,4/8/2025,12:26:16,2603.84
ETH Drops to 2-Year Lows Amid Crypto Selloff,neutral,https://cryptopanic.com/news/20954761/ETH-Drops-to-2-Year-Lows-Amid-Crypto-Selloff?mtm_campaign=API-OFA,4/7/2025,18:57:00,2603.84
Simulation Game ‘Infected’ Leaves Base for Solana Over Transaction Bottlenecks,negative,https://cryptopanic.com/news/20936518/Simulation-Game-Infected-Leaves-Base-for-Solana-Over-Transaction-Bottlenecks?mtm_campaign=API-OFA,4/6/2025,3:27:38,2603.84
"Ethereum dips below $1,760 as network activity plummets and bearish signals mount",neutral,https://cryptopanic.com/news/20927090/Ethereum-dips-below-1760-as-network-activity-plummets-and-bearish-signals-mount?mtm_campaign=API-OFA,4/4/2025,15:17:43,2603.84
The future of DeFi isn’t on Ethereum — it’s on Bitcoin,neutral,https://cryptopanic.com/news/20926706/The-future-of-DeFi-isnt-on-Ethereum-its-on-Bitcoin?mtm_campaign=API-OFA,4/4/2025,15:00:00,2603.84
"Here’s Why Ethereum (ETH) Continues to Bleed, According to CryptoQuant",neutral,https://cryptopanic.com/news/20920666/Heres-Why-Ethereum-ETH-Continues-to-Bleed-According-to-CryptoQuant?mtm_campaign=API-OFA,4/4/2025,3:44:07,2603.84
Analyst Warns of Massive Ethereum Drop Against Bitcoin,neutral,https://cryptopanic.com/news/20917668/Analyst-Warns-of-Massive-Ethereum-Drop-Against-Bitcoin?mtm_campaign=API-OFA,4/3/2025,18:00:40,2603.84
Ethereum faces a storm: Could the crypto giant plummet by 91%?,neutral,https://cryptopanic.com/news/20916737/Ethereum-faces-a-storm-Could-the-crypto-giant-plummet-by-91?mtm_campaign=API-OFA,4/3/2025,14:50:56,2603.84
Trader Says Ethereum Headed for a Massive Crash Against Bitcoin As Bearish Pattern Forms – Here’s His Outlook,neutral,https://cryptopanic.com/news/20915649/Trader-Says-Ethereum-Headed-for-a-Massive-Crash-Against-Bitcoin-As-Bearish-Pattern-Forms-Heres-His-Outlook?mtm_campaign=API-OFA,4/3/2025,11:45:40,2603.84
"Ethereum price may have bottomed, but pro traders show little interest in buying ETH",negative,https://cryptopanic.com/news/20912712/Ethereum-price-may-have-bottomed-but-pro-traders-show-little-interest-in-buying-ETH?mtm_campaign=API-OFA,4/2/2025,21:15:00,2603.84
"Smart wallet adoption surges with over 11,000 EIP-7702 authorizations on Ethereum within a week of Pectra upgrade",positive,https://cryptopanic.com/news/21816605/Smart-wallet-adoption-surges-with-over-11000-EIP-7702-authorizations-on-Ethereum-within-a-week-of-Pectra-upgrade?mtm_campaign=API-OFA,5/15/2025,7:21:57,2603.84
21Shares says Solana on pace to become linchpin of digital finance,neutral,https://cryptopanic.com/news/21771153/21Shares-says-Solana-on-pace-to-become-linchpin-of-digital-finance?mtm_campaign=API-OFA,5/13/2025,18:37:19,2603.84
Solana Fires Back at Ethereum With Major Network Upgrade,neutral,https://cryptopanic.com/news/21693933/Solana-Fires-Back-at-Ethereum-With-Major-Network-Upgrade?mtm_campaign=API-OFA,5/10/2025,2:01:48,2603.84
"Ethereum developers activate Pectra upgrade with 11 changes to improve UX, validator ops and Layer 2 scaling",neutral,https://cryptopanic.com/news/21618663/Ethereum-developers-activate-Pectra-upgrade-with-11-changes-to-improve-UX-validator-ops-and-Layer-2-scaling?mtm_campaign=API-OFA,5/7/2025,10:06:38,2603.84
Solana price prediction: Can SOL rally as Pump.fun tops Ethereum in annual fees?,neutral,https://cryptopanic.com/news/21599655/Solana-price-prediction-Can-SOL-rally-as-Pumpfun-tops-Ethereum-in-annual-fees?mtm_campaign=API-OFA,5/6/2025,16:45:38,2603.84
Galaxy Digital Swaps $106M ETH for SOL as Ethereum Dominance Hits Record Low,neutral,https://cryptopanic.com/news/21545302/Galaxy-Digital-Swaps-106M-ETH-for-SOL-as-Ethereum-Dominance-Hits-Record-Low?mtm_campaign=API-OFA,5/4/2025,12:27:04,2603.84
"Solana on Its Way to Surpassing Ethereum, Top VC Says",positive,https://cryptopanic.com/news/21535571/Solana-on-Its-Way-to-Surpassing-Ethereum-Top-VC-Says?mtm_campaign=API-OFA,5/3/2025,12:55:00,2603.84
Devs introduce Ethereum R1 layer-2 scaling solution,neutral,https://cryptopanic.com/news/21487584/Devs-introduce-Ethereum-R1-layer-2-scaling-solution?mtm_campaign=API-OFA,5/1/2025,16:17:47,2603.84
MetaMask to launch self-custody crypto card with Mastercard,neutral,https://cryptopanic.com/news/21401770/MetaMask-to-launch-self-custody-crypto-card-with-Mastercard?mtm_campaign=API-OFA,4/28/2025,22:41:25,2603.84
"Cardano founder says Ethereum will go extinct in 10 to 15 years, like BlackBerry and Myspace",negative,https://cryptopanic.com/news/21306022/Cardano-founder-says-Ethereum-will-go-extinct-in-10-to-15-years-like-BlackBerry-and-Myspace?mtm_campaign=API-OFA,4/24/2025,13:33:02,2603.84
"Galaxy Digital swaps $106 million ETH for SOL, as ether dominance drops to record low",neutral,https://cryptopanic.com/news/21231695/Galaxy-Digital-swaps-106-million-ETH-for-SOL-as-ether-dominance-drops-to-record-low?mtm_campaign=API-OFA,4/22/2025,10:51:16,2603.84
Galaxy Digital Reportedly Swaps $100 Million Worth of Ethereum for Solana,positive,https://cryptopanic.com/news/21231584/Galaxy-Digital-Reportedly-Swaps-100-Million-Worth-of-Ethereum-for-Solana?mtm_campaign=API-OFA,4/22/2025,10:30:08,2603.84
"Galaxy Digital's Mike Novogratz Swaps 65,600 ETH for 752,240 SOL Amid Market Shifts",neutral,https://cryptopanic.com/news/21229978/Galaxy-Digitals-Mike-Novogratz-Swaps-65600-ETH-for-752240-SOL-Amid-Market-Shifts?mtm_campaign=API-OFA,4/22/2025,9:35:08,2603.84
Galaxy Digital swapped $100M ETH for Solana (SOL) as meme activity picks,neutral,https://cryptopanic.com/news/21228694/Galaxy-Digital-swapped-100M-ETH-for-Solana-SOL-as-meme-activity-picks?mtm_campaign=API-OFA,4/22/2025,9:03:19,2603.84
Ethereum Is What Bitcoin Was Meant to Be,neutral,https://cryptopanic.com/news/21110810/Ethereum-Is-What-Bitcoin-Was-Meant-to-Be?mtm_campaign=API-OFA,4/16/2025,15:44:47,2603.84
Canada to approve SOL ETFs with staking functions as SEC postpones staking function for Grayscale spot ETH ETF,neutral,https://cryptopanic.com/news/21076936/Canada-to-approve-SOL-ETFs-with-staking-functions-as-SEC-postpones-staking-function-for-Grayscale-spot-ETH-ETF?mtm_campaign=API-OFA,4/14/2025,19:42:01,2603.84
"Solana rallies 20% against Ethereum, but is $300 SOL price within reach?",neutral,https://cryptopanic.com/news/21072668/Solana-rallies-20-against-Ethereum-but-is-300-SOL-price-within-reach?mtm_campaign=API-OFA,4/14/2025,14:42:35,2603.84
MegaETH: Supercharging Ethereum for the Real-Time Internet Era,neutral,https://cryptopanic.com/news/20957348/MegaETH-Supercharging-Ethereum-for-the-Real-Time-Internet-Era?mtm_campaign=API-OFA,4/8/2025,8:25:25,2603.84
‘Ethereum Has Long-Term Potential’: Why Experts Believe in ETH Price Recovery,neutral,https://cryptopanic.com/news/20925970/Ethereum-Has-Long-Term-Potential-Why-Experts-Believe-in-ETH-Price-Recovery?mtm_campaign=API-OFA,4/4/2025,13:56:53,2603.84
Ethereum developers aim for May 7 mainnet deployment of Pectra upgrade,neutral,https://cryptopanic.com/news/20921035/Ethereum-developers-aim-for-May-7-mainnet-deployment-of-Pectra-upgrade?mtm_campaign=API-OFA,4/4/2025,5:04:42,2603.84
"Ethereum whales accumulate 130,000 ETH amid price drop",neutral,https://cryptopanic.com/news/20917718/Ethereum-whales-accumulate-130000-ETH-amid-price-drop?mtm_campaign=API-OFA,4/3/2025,18:30:54,2603.84
Cosmos devs test IBC protocol between Hub and Ethereum to boost interoperability,neutral,https://cryptopanic.com/news/20880880/Cosmos-devs-test-IBC-protocol-between-Hub-and-Ethereum-to-boost-interoperability?mtm_campaign=API-OFA,3/27/2025,8:02:58,2603.84
"USDC stablecoin supply surpasses all-time high, topping $60 billion market cap",positive,https://cryptopanic.com/news/20875357/USDC-stablecoin-supply-surpasses-all-time-high-topping-60-billion-market-cap?mtm_campaign=API-OFA,3/26/2025,7:26:38,2603.84
BlackRock Brings BUIDL Fund onto Solana,neutral,https://cryptopanic.com/news/20871567/BlackRock-Brings-BUIDL-Fund-onto-Solana?mtm_campaign=API-OFA,3/25/2025,13:18:15,2603.84
Ethereum’s stablecoin dominance grows as USDC and USDT drive $850 billion in volume,neutral,https://cryptopanic.com/news/20843400/Ethereums-stablecoin-dominance-grows-as-USDC-and-USDT-drive-850-billion-in-volume?mtm_campaign=API-OFA,3/18/2025,23:01:04,2603.84
83% of institutions plan to up crypto allocations in 2025: Coinbase,neutral,https://cryptopanic.com/news/20842762/83-of-institutions-plan-to-up-crypto-allocations-in-2025-Coinbase?mtm_campaign=API-OFA,3/18/2025,19:29:31,2603.84
Ethereum's Level Of Dominance Has Fallen To Lows Not Seen Since 2020,neutral,https://cryptopanic.com/news/20832056/Ethereums-Level-Of-Dominance-Has-Fallen-To-Lows-Not-Seen-Since-2020?mtm_campaign=API-OFA,3/16/2025,11:45:21,2603.84
SEC considers classifying XRP as commodity in settlement talks with Ripple,neutral,https://cryptopanic.com/news/20822779/SEC-considers-classifying-XRP-as-commodity-in-settlement-talks-with-Ripple?mtm_campaign=API-OFA,3/13/2025,17:53:17,2603.84
"BTC, ETH, XRP Lead $334.99M Crypto Liquidation, Key Trends To Watch?",neutral,https://cryptopanic.com/news/20801596/BTC-ETH-XRP-Lead-33499M-Crypto-Liquidation-Key-Trends-To-Watch?mtm_campaign=API-OFA,3/9/2025,16:36:00,2603.84
Ethereum Whales Accumulate Millions of Tokens: ETH Price Surge on the Way?,neutral,https://cryptopanic.com/news/20795384/Ethereum-Whales-Accumulate-Millions-of-Tokens-ETH-Price-Surge-on-the-Way?mtm_campaign=API-OFA,3/7/2025,14:30:12,2603.84
"Bybit Hackers Close to Laundering Stolen Funds, Criticism Mounts Over Delayed Response",neutral,https://cryptopanic.com/news/20771614/Bybit-Hackers-Close-to-Laundering-Stolen-Funds-Criticism-Mounts-Over-Delayed-Response?mtm_campaign=API-OFA,3/3/2025,8:31:05,2603.84
"President Trump Reveals U.S. Crypto Reserve Bombshell — Sending BTC, ETH, Ripple’s XRP, Solana, And Cardano Rocketing",neutral,https://cryptopanic.com/news/20770004/President-Trump-Reveals-US-Crypto-Reserve-Bombshell-Sending-BTC-ETH-Ripples-XRP-Solana-And-Cardano-Rocketing?mtm_campaign=API-OFA,3/2/2025,19:31:52,2603.84
"Bitcoin Will Explode Over $120,000 on Monday as ETF Demand Skyrockets Amid Trump’s BTC Reserve Announcement",neutral,https://cryptopanic.com/news/20769674/Bitcoin-Will-Explode-Over-120000-on-Monday-as-ETF-Demand-Skyrockets-Amid-Trumps-BTC-Reserve-Announcement?mtm_campaign=API-OFA,3/2/2025,17:20:45,2603.84
Trump says Bitcoin and Ethereum will be included in US crypto reserve,neutral,https://cryptopanic.com/news/20769569/Trump-says-Bitcoin-and-Ethereum-will-be-included-in-US-crypto-reserve?mtm_campaign=API-OFA,3/2/2025,16:46:55,2603.84
BlackRock moves $441 million in Bitcoin to Coinbase in the past hour,negative,https://cryptopanic.com/news/20756495/BlackRock-moves-441-million-in-Bitcoin-to-Coinbase-in-the-past-hour?mtm_campaign=API-OFA,2/27/2025,12:28:47,2603.84
WikiLeaks receives 711 ETH donation that warns of ‘mind control chips’,neutral,https://cryptopanic.com/news/20708912/WikiLeaks-receives-711-ETH-donation-that-warns-of-mind-control-chips?mtm_campaign=API-OFA,2/17/2025,18:29:29,2603.84
Solana Outpacing Ethereum in Transaction Fees: Details,neutral,https://cryptopanic.com/news/20697935/Solana-Outpacing-Ethereum-in-Transaction-Fees-Details?mtm_campaign=API-OFA,2/14/2025,15:25:00,2603.84
"Billions in Bitcoin and Ethereum Options Expire, Market Braces for Volatility",neutral,https://cryptopanic.com/news/20695829/Billions-in-Bitcoin-and-Ethereum-Options-Expire-Market-Braces-for-Volatility?mtm_campaign=API-OFA,2/14/2025,8:20:04,2603.84
Hong Kong Approves Bitcoin and Ethereum for Investment Immigration,neutral,https://cryptopanic.com/news/20673803/Hong-Kong-Approves-Bitcoin-and-Ethereum-for-Investment-Immigration?mtm_campaign=API-OFA,2/10/2025,8:31:14,2603.84
BlackRock Silently Buying Ethereum—Why Are We Scared?,neutral,https://cryptopanic.com/news/20670198/BlackRock-Silently-Buying-EthereumWhy-Are-We-Scared?mtm_campaign=API-OFA,2/9/2025,1:30:00,2603.84
Cboe Seeks SEC Approval for Ethereum ETF Options Amid Rising Demand,neutral,https://cryptopanic.com/news/20657241/Cboe-Seeks-SEC-Approval-for-Ethereum-ETF-Options-Amid-Rising-Demand?mtm_campaign=API-OFA,2/6/2025,8:40:02,2603.84
"Cboe Pushes SEC for In-Kind Bitcoin, Ethereum ETF Changes",neutral,https://cryptopanic.com/news/20614626/Cboe-Pushes-SEC-for-In-Kind-Bitcoin-Ethereum-ETF-Changes?mtm_campaign=API-OFA,1/28/2025,8:33:41,2603.84
"Ethereum Aims to Position ETH as the Cryptocurrency for Wall Street, According to Bloomberg",neutral,https://cryptopanic.com/news/20595492/Ethereum-Aims-to-Position-ETH-as-the-Cryptocurrency-for-Wall-Street-According-to-Bloomberg?mtm_campaign=API-OFA,1/23/2025,16:26:33,2603.84
"Cathie Wood won’t invest in Trump coin, will stick to the ‘big three’",neutral,https://cryptopanic.com/news/20592901/Cathie-Wood-wont-invest-in-Trump-coin-will-stick-to-the-big-three?mtm_campaign=API-OFA,1/23/2025,9:01:12,2603.84
Ethereum Launches Etherealize to Bridge Blockchain and Finance,neutral,https://cryptopanic.com/news/20592630/Ethereum-Launches-Etherealize-to-Bridge-Blockchain-and-Finance?mtm_campaign=API-OFA,1/23/2025,8:14:44,2603.84
"Ethereum Price Prediction: Bullish Outlook Could Push ETH to $14,000",neutral,https://cryptopanic.com/news/20580890/Ethereum-Price-Prediction-Bullish-Outlook-Could-Push-ETH-to-14000?mtm_campaign=API-OFA,1/21/2025,10:00:07,2603.84
"Ethereum Foundation Weighs Staking to Fund Operations, Says Buterin",neutral,https://cryptopanic.com/news/20580486/Ethereum-Foundation-Weighs-Staking-to-Fund-Operations-Says-Buterin?mtm_campaign=API-OFA,1/21/2025,8:42:22,2603.84
TRUMP memecoin helps SOL price beat Ethereum — Solana&#039;s TVL jumps to $12B,neutral,https://cryptopanic.com/news/20576251/TRUMP-memecoin-helps-SOL-price-beat-Ethereum-Solana039s-TVL-jumps-to-12B?mtm_campaign=API-OFA,1/20/2025,13:20:03,2603.84
Solana (SOL) Dominates Ethereum (ETH): Volatility Skyrockets,neutral,https://cryptopanic.com/news/20571383/Solana-SOL-Dominates-Ethereum-ETH-Volatility-Skyrockets?mtm_campaign=API-OFA,1/19/2025,9:20:00,2603.84
Sony Just Launched an Ethereum Network—Will It Get PlayStation Games?,neutral,https://cryptopanic.com/news/20566919/Sony-Just-Launched-an-Ethereum-NetworkWill-It-Get-PlayStation-Games?mtm_campaign=API-OFA,1/17/2025,20:23:12,2603.84
"$3B in Bitcoin, Ethereum Options Expire as Trump Era Begins",neutral,https://cryptopanic.com/news/20563473/3B-in-Bitcoin-Ethereum-Options-Expire-as-Trump-Era-Begins?mtm_campaign=API-OFA,1/17/2025,8:45:01,2603.84
"Sony Group Launches Soneium Mainnet, Says Layer-2 Blockchain Aims To Unlock New Possibilities for Creators",positive,https://cryptopanic.com/news/20554578/Sony-Group-Launches-Soneium-Mainnet-Says-Layer-2-Blockchain-Aims-To-Unlock-New-Possibilities-for-Creators?mtm_campaign=API-OFA,1/15/2025,15:30:45,2603.84
"Ethereum Price Eyes $4,811 And $8,550 Targets After Breakout",neutral,https://cryptopanic.com/news/20540631/Ethereum-Price-Eyes-4811-And-8550-Targets-After-Breakout?mtm_campaign=API-OFA,1/13/2025,0:22:00,2603.84
Pudgy Penguins Solana Token and Ethereum NFTs Rising Ahead of Abstract Network Launch,neutral,https://cryptopanic.com/news/20512657/Pudgy-Penguins-Solana-Token-and-Ethereum-NFTs-Rising-Ahead-of-Abstract-Network-Launch?mtm_campaign=API-OFA,1/6/2025,18:31:08,2603.84
Vitalik Buterin Warns: Superintelligent AI Could Arrive Sooner Than Expected,neutral,https://cryptopanic.com/news/20509832/Vitalik-Buterin-Warns-Superintelligent-AI-Could-Arrive-Sooner-Than-Expected?mtm_campaign=API-OFA,1/6/2025,8:33:43,2603.84
Grayscale Predicts Smart Contracts to Lead Crypto Market in 2025,positive,https://cryptopanic.com/news/20490390/Grayscale-Predicts-Smart-Contracts-to-Lead-Crypto-Market-in-2025?mtm_campaign=API-OFA,12/31/2024,9:46:39,2603.84
"Bitcoin ETFs Face $1.2B Outflows, Ethereum Sees $130M Inflows",neutral,https://cryptopanic.com/news/20471491/Bitcoin-ETFs-Face-12B-Outflows-Ethereum-Sees-130M-Inflows?mtm_campaign=API-OFA,12/25/2024,12:22:00,2603.84
Hyperliquid Denies Being Hacked by Lazarus Group,neutral,https://cryptopanic.com/news/20467293/Hyperliquid-Denies-Being-Hacked-by-Lazarus-Group?mtm_campaign=API-OFA,12/24/2024,8:29:35,2603.84
Bitcoin and Ethereum Face $2.6B Options Expiry,neutral,https://cryptopanic.com/news/20446594/Bitcoin-and-Ethereum-Face-26B-Options-Expiry?mtm_campaign=API-OFA,12/20/2024,8:29:08,2603.84
"Layer-1 Blockchain Avalanche (AVAX) Announces $250,000,000 Token Sale Ahead of Upcoming Upgrade",neutral,https://cryptopanic.com/news/20404600/Layer-1-Blockchain-Avalanche-AVAX-Announces-250000000-Token-Sale-Ahead-of-Upcoming-Upgrade?mtm_campaign=API-OFA,12/13/2024,21:00:20,2603.84
Coldware vs. The Rest: Why COLD Deserves a Spot in Your Portfolio,negative,https://cryptopanic.com/news/21849214/Coldware-vs-The-Rest-Why-COLD-Deserves-a-Spot-in-Your-Portfolio?mtm_campaign=API-OFA,5/16/2025,7:26:11,2603.5
Ethereum Stablecoin Volume Hits Record $908B in April,neutral,https://cryptopanic.com/news/21848055/Ethereum-Stablecoin-Volume-Hits-Record-908B-in-April?mtm_campaign=API-OFA,5/16/2025,7:00:48,2603.5
Over $3.33 Billion Bitcoin and Ethereum Options Expire Today After US CPI and PPI,neutral,https://cryptopanic.com/news/21848051/Over-333-Billion-Bitcoin-and-Ethereum-Options-Expire-Today-After-US-CPI-and-PPI?mtm_campaign=API-OFA,5/16/2025,6:38:22,2603.5
"Ethereum (ETH) Surpasses 2,600 USDT with a 1.13% Increase in 24 Hours",neutral,https://cryptopanic.com/news/21849202/Ethereum-ETH-Surpasses-2600-USDT-with-a-113-Increase-in-24-Hours?mtm_campaign=API-OFA,5/16/2025,6:34:39,2603.5
Why Solana is often referred to as an “Ethereum killer”,neutral,https://cryptopanic.com/news/21847663/Why-Solana-is-often-referred-to-as-an-Ethereum-killer?mtm_campaign=API-OFA,5/16/2025,6:32:43,2603.5
Ethereum Breaks Above Key Realized Price Zones—What It Means for ETH,neutral,https://cryptopanic.com/news/21847639/Ethereum-Breaks-Above-Key-Realized-Price-ZonesWhat-It-Means-for-ETH?mtm_campaign=API-OFA,5/16/2025,6:30:12,2603.5
Starknet Advances to Stage 1 Decentralization in Ethereum Scaling,neutral,https://cryptopanic.com/news/21847696/Starknet-Advances-to-Stage-1-Decentralization-in-Ethereum-Scaling?mtm_campaign=API-OFA,5/16/2025,6:23:43,2603.5
Solana's Revenue Surpasses Major Blockchain Networks,neutral,https://cryptopanic.com/news/21847692/Solanas-Revenue-Surpasses-Major-Blockchain-Networks?mtm_campaign=API-OFA,5/16/2025,6:16:32,2603.5
OTC Weekly Trading Insights (05/15/2025),neutral,https://cryptopanic.com/news/21847689/OTC-Weekly-Trading-Insights-05152025?mtm_campaign=API-OFA,5/16/2025,6:09:15,2603.5
