post,sentiment,url,published_date,published_time,price_xrp,confidence,sentiment_label,sentiment_score
CME Group set to debut XRP futures on May 19,Neutral,https://cryptopanic.com/news/21306137/CME-Group-set-to-debut-XRP-futures-on-May-19?mtm_campaign=API-OFA,4/24/2025,13:47:32,2.41,0.999998927,Neutral,0.852694511
XRP price prediction as world’s first spot ETF goes live,Neutral,https://cryptopanic.com/news/21359497/XRP-price-prediction-as-worlds-first-spot-ETF-goes-live?mtm_campaign=API-OFA,4/26/2025,15:06:53,2.41,0.999998093,Neutral,0.758330762
XRP price prediction as world’s first spot ETF goes live,Neutral,https://cryptopanic.com/news/21359497/XRP-price-prediction-as-worlds-first-spot-ETF-goes-live?mtm_campaign=API-OFA,4/26/2025,15:06:53,2.41,0.999998093,Neutral,0.758330762
XRP price prediction as world’s first spot ETF goes live,Neutral,https://cryptopanic.com/news/21359497/XRP-price-prediction-as-worlds-first-spot-ETF-goes-live?mtm_campaign=API-OFA,4/26/2025,15:06:53,2.41,0.999998093,Neutral,0.758330762
XRP price prediction as world’s first spot ETF goes live,Neutral,https://cryptopanic.com/news/21359497/XRP-price-prediction-as-worlds-first-spot-ETF-goes-live?mtm_campaign=API-OFA,4/26/2025,15:06:53,2.41,0.999998093,Neutral,0.758330762
US SEC Approves ProShares Trust's XRP Futures ETFs,Neutral,https://cryptopanic.com/news/21370998/US-SEC-Approves-ProShares-Trusts-XRP-Futures-ETFs?mtm_campaign=API-OFA,4/27/2025,13:22:11,2.41,0.999960542,Neutral,0.598663509
Trump’s First 100 Days: The Impact on Crypto,Neutral,https://cryptopanic.com/news/21417490/Trumps-First-100-Days-The-Impact-on-Crypto?mtm_campaign=API-OFA,4/29/2025,13:19:24,2.41,0.999929667,Neutral,0.629515946
XRP To Replace SWIFT? Ripple CEO Uncovers a $155T Opportunity,Positive,https://cryptopanic.com/news/21416191/XRP-To-Replace-SWIFT-Ripple-CEO-Uncovers-a-155T-Opportunity?mtm_campaign=API-OFA,4/29/2025,13:00:00,2.41,0.990856528,Neutral,0.49079448
"XRP ETF Rumors Shattered by Bloomberg; 150,000,000,000 SHIB Swapped by Hackers; Bitcoin Predicted to Hit $200,000 by Presto: Crypto News Digest by U.Today",Neutral,https://cryptopanic.com/news/21422362/XRP-ETF-Rumors-Shattered-by-Bloomberg-150000000000-SHIB-Swapped-by-Hackers-Bitcoin-Predicted-to-Hit-200000-by-Presto-Crypto-News-Digest-by-UToday?mtm_campaign=API-OFA,4/29/2025,16:23:00,2.41,0.999611557,Neutral,0.595512748
XRP To Replace SWIFT? Ripple CEO Uncovers a $155T Opportunity,Positive,https://cryptopanic.com/news/21416191/XRP-To-Replace-SWIFT-Ripple-CEO-Uncovers-a-155T-Opportunity?mtm_campaign=API-OFA,4/29/2025,13:00:00,2.41,0.990856528,Neutral,0.49079448
"Donald Trump’s 2025 Tax Plan Could Spark a 1000% XRP Price Rally, Analyst Claims",Positive,https://cryptopanic.com/news/21445011/Donald-Trumps-2025-Tax-Plan-Could-Spark-a-1000-XRP-Price-Rally-Analyst-Claims?mtm_campaign=API-OFA,4/30/2025,10:49:32,2.41,0.897755146,Neutral,0.760204673
"Donald Trump’s 2025 Tax Plan Could Spark a 1000% XRP Price Rally, Analyst Claims",Positive,https://cryptopanic.com/news/21445011/Donald-Trumps-2025-Tax-Plan-Could-Spark-a-1000-XRP-Price-Rally-Analyst-Claims?mtm_campaign=API-OFA,4/30/2025,10:49:32,2.41,0.897755146,Neutral,0.760204673
"Donald Trump’s 2025 Tax Plan Could Spark a 1000% XRP Price Rally, Analyst Claims",Positive,https://cryptopanic.com/news/21445011/Donald-Trumps-2025-Tax-Plan-Could-Spark-a-1000-XRP-Price-Rally-Analyst-Claims?mtm_campaign=API-OFA,4/30/2025,10:49:32,2.41,0.897755146,Neutral,0.760204673
Cardano Price Witnesses Bullish Resurgence With 26% Rally — Here’s The Likely Catalyst,Positive,https://cryptopanic.com/news/20507062/Cardano-Price-Witnesses-Bullish-Resurgence-With-26-Rally-Heres-The-Likely-Catalyst?mtm_campaign=API-OFA,5/1/2025,8:00:00,2.3994,0.999997497,Neutral,0.718406022
XRP Price Falls Following Ledger Downtime as Open Interest Hits Monthly Low,Negative,https://cryptopanic.com/news/20655156/XRP-Price-Falls-Following-Ledger-Downtime-as-Open-Interest-Hits-Monthly-Low?mtm_campaign=API-OFA,5/2/2025,19:54:26,2.381,0.999880314,Bullish,0.565060496
Ripple Investigates XRP Ledger Halt as Consensus Issues Arise,Neutral,https://cryptopanic.com/news/20652462/Ripple-Investigates-XRP-Ledger-Halt-as-Consensus-Issues-Arise?mtm_campaign=API-OFA,5/2/2025,11:04:41,2.381,0.995989621,Bullish,0.666754305
XRP Ledger resumes activity after second outage in three months,Neutral,https://cryptopanic.com/news/20652184/XRP-Ledger-resumes-activity-after-second-outage-in-three-months?mtm_campaign=API-OFA,5/2/2025,10:11:14,2.381,0.995213866,Neutral,0.970537603
"XRP Ledger Temporarily Halts Block Production, Ripple CTO Cites Possible Network 'Drift'",Negative,https://cryptopanic.com/news/20650416/XRP-Ledger-Temporarily-Halts-Block-Production-Ripple-CTO-Cites-Possible-Network-Drift?mtm_campaign=API-OFA,5/2/2025,0:28:29,2.381,0.997267962,Bullish,0.524791241
XRP Price Falls Following Ledger Downtime as Open Interest Hits Monthly Low,Negative,https://cryptopanic.com/news/20655156/XRP-Price-Falls-Following-Ledger-Downtime-as-Open-Interest-Hits-Monthly-Low?mtm_campaign=API-OFA,5/2/2025,19:54:26,2.381,0.999880314,Bullish,0.565060496
Ripple Investigates XRP Ledger Halt as Consensus Issues Arise,Neutral,https://cryptopanic.com/news/20652462/Ripple-Investigates-XRP-Ledger-Halt-as-Consensus-Issues-Arise?mtm_campaign=API-OFA,5/2/2025,11:04:41,2.381,0.995989621,Bullish,0.666754305
XRP Ledger resumes activity after second outage in three months,Neutral,https://cryptopanic.com/news/20652184/XRP-Ledger-resumes-activity-after-second-outage-in-three-months?mtm_campaign=API-OFA,5/2/2025,10:11:14,2.381,0.995213866,Neutral,0.970537603
Ripple restores XRP Ledger after 64-minute outage – What went wrong?,Positive,https://cryptopanic.com/news/20651654/Ripple-restores-XRP-Ledger-after-64-minute-outage-What-went-wrong?mtm_campaign=API-OFA,5/2/2025,8:15:37,2.381,0.597930968,Neutral,0.940317035
"XRP Ledger Temporarily Halts Block Production, Ripple CTO Cites Possible Network 'Drift'",Negative,https://cryptopanic.com/news/20650416/XRP-Ledger-Temporarily-Halts-Block-Production-Ripple-CTO-Cites-Possible-Network-Drift?mtm_campaign=API-OFA,5/2/2025,0:28:29,2.381,0.997267962,Bullish,0.524791241
Smart money quietly buys 900 million XRP,Neutral,https://cryptopanic.com/news/21516631/Smart-money-quietly-buys-900-million-XRP?mtm_campaign=API-OFA,5/2/2025,14:38:43,2.41,0.993719339,Bullish,0.650281966
Smart money quietly buys 900 million XRP,Neutral,https://cryptopanic.com/news/21516631/Smart-money-quietly-buys-900-million-XRP?mtm_campaign=API-OFA,5/2/2025,14:38:43,2.41,0.993719339,Bullish,0.650281966
"US Government Will Only Buy Bitcoin, Not ETH, XRP, SOL and ADA",Neutral,https://cryptopanic.com/news/20784163/US-Government-Will-Only-Buy-Bitcoin-Not-ETH-XRP-SOL-and-ADA?mtm_campaign=API-OFA,5/3/2025,12:10:39,2.4998,0.9998914,Bullish,0.519283772
"XRP: 24% Retrace is Mind-Blowing, Ethereum (ETH) Looks Even Worse Than Before, Cardano (ADA): Biggest Volatility Surge in Years",Negative,https://cryptopanic.com/news/20781362/XRP-24-Retrace-is-Mind-Blowing-Ethereum-ETH-Looks-Even-Worse-Than-Before-Cardano-ADA-Biggest-Volatility-Surge-in-Years?mtm_campaign=API-OFA,5/3/2025,0:01:00,2.4998,0.999100924,Neutral,0.518968046
"US Government Will Only Buy Bitcoin, Not ETH, XRP, SOL and ADA",Neutral,https://cryptopanic.com/news/20784163/US-Government-Will-Only-Buy-Bitcoin-Not-ETH-XRP-SOL-and-ADA?mtm_campaign=API-OFA,5/3/2025,12:10:39,2.4998,0.9998914,Bullish,0.519283772
"XRP: 24% Retrace is Mind-Blowing, Ethereum (ETH) Looks Even Worse Than Before, Cardano (ADA): Biggest Volatility Surge in Years",Negative,https://cryptopanic.com/news/20781362/XRP-24-Retrace-is-Mind-Blowing-Ethereum-ETH-Looks-Even-Worse-Than-Before-Cardano-ADA-Biggest-Volatility-Surge-in-Years?mtm_campaign=API-OFA,5/3/2025,0:01:00,2.4998,0.999100924,Neutral,0.518968046
"US Government Will Only Buy Bitcoin, Not ETH, XRP, SOL and ADA",Neutral,https://cryptopanic.com/news/20784163/US-Government-Will-Only-Buy-Bitcoin-Not-ETH-XRP-SOL-and-ADA?mtm_campaign=API-OFA,5/3/2025,12:10:39,2.4998,0.9998914,Bullish,0.519283772
"XRP: 24% Retrace is Mind-Blowing, Ethereum (ETH) Looks Even Worse Than Before, Cardano (ADA): Biggest Volatility Surge in Years",Negative,https://cryptopanic.com/news/20781362/XRP-24-Retrace-is-Mind-Blowing-Ethereum-ETH-Looks-Even-Worse-Than-Before-Cardano-ADA-Biggest-Volatility-Surge-in-Years?mtm_campaign=API-OFA,5/3/2025,0:01:00,2.4998,0.999100924,Neutral,0.518968046
"US Government Will Only Buy Bitcoin, Not ETH, XRP, SOL and ADA",Neutral,https://cryptopanic.com/news/20784163/US-Government-Will-Only-Buy-Bitcoin-Not-ETH-XRP-SOL-and-ADA?mtm_campaign=API-OFA,5/3/2025,12:10:39,2.4998,0.9998914,Bullish,0.519283772
SEC drops Ripple case after 4 years: Sign of clearer crypto regulations?,Neutral,https://cryptopanic.com/news/21534088/SEC-drops-Ripple-case-after-4-years-Sign-of-clearer-crypto-regulations?mtm_campaign=API-OFA,5/3/2025,11:00:46,2.41,0.939515293,Neutral,0.927236676
SEC drops Ripple case after 4 years: Sign of clearer crypto regulations?,Neutral,https://cryptopanic.com/news/21534088/SEC-drops-Ripple-case-after-4-years-Sign-of-clearer-crypto-regulations?mtm_campaign=API-OFA,5/3/2025,11:00:46,2.41,0.939515293,Neutral,0.927236676
"Trump’s Ultra Bullish Crypto Moves To Drive $90 Billion Race For XRP, Solana ETF Approval",Positive,https://cryptopanic.com/news/21552036/Trumps-Ultra-Bullish-Crypto-Moves-To-Drive-90-Billion-Race-For-XRP-Solana-ETF-Approval?mtm_campaign=API-OFA,5/4/2025,19:07:19,2.41,0.999971747,Bullish,0.538291454
"Trump’s Ultra Bullish Crypto Moves To Drive $90 Billion Race For XRP, Solana ETF Approval",Positive,https://cryptopanic.com/news/21552036/Trumps-Ultra-Bullish-Crypto-Moves-To-Drive-90-Billion-Race-For-XRP-Solana-ETF-Approval?mtm_campaign=API-OFA,5/4/2025,19:07:19,2.41,0.999971747,Bullish,0.538291454
"Trump’s Ultra Bullish Crypto Moves To Drive $90 Billion Race For XRP, Solana ETF Approval",Positive,https://cryptopanic.com/news/21552036/Trumps-Ultra-Bullish-Crypto-Moves-To-Drive-90-Billion-Race-For-XRP-Solana-ETF-Approval?mtm_campaign=API-OFA,5/4/2025,19:07:19,2.41,0.999971747,Bullish,0.538291454
"Trump’s Ultra Bullish Crypto Moves To Drive $90 Billion Race For XRP, Solana ETF Approval",Positive,https://cryptopanic.com/news/21552036/Trumps-Ultra-Bullish-Crypto-Moves-To-Drive-90-Billion-Race-For-XRP-Solana-ETF-Approval?mtm_campaign=API-OFA,5/4/2025,19:07:19,2.41,0.999971747,Bullish,0.538291454
"Trump’s Ultra Bullish Crypto Moves To Drive $90 Billion Race For XRP, Solana ETF Approval",Positive,https://cryptopanic.com/news/21552036/Trumps-Ultra-Bullish-Crypto-Moves-To-Drive-90-Billion-Race-For-XRP-Solana-ETF-Approval?mtm_campaign=API-OFA,5/4/2025,19:07:19,2.41,0.999971747,Bullish,0.538291454
World’s first spot XRP crashes almost 10% in a week,Neutral,https://cryptopanic.com/news/21589786/Worlds-first-spot-XRP-crashes-almost-10-in-a-week?mtm_campaign=API-OFA,5/6/2025,10:50:00,2.41,0.999586523,Neutral,0.549438298
World’s first spot XRP crashes almost 10% in a week,Neutral,https://cryptopanic.com/news/21589786/Worlds-first-spot-XRP-crashes-almost-10-in-a-week?mtm_campaign=API-OFA,5/6/2025,10:50:00,2.41,0.999586523,Neutral,0.549438298
Expert Says XRP is ‘Insanely Overvalued’ But Not ‘Worthless’,Neutral,https://cryptopanic.com/news/21587985/Expert-Says-XRP-is-Insanely-Overvalued-But-Not-Worthless?mtm_campaign=API-OFA,5/6/2025,9:14:20,2.41,0.9980551,Neutral,0.901724339
World’s first spot XRP crashes almost 10% in a week,Neutral,https://cryptopanic.com/news/21589786/Worlds-first-spot-XRP-crashes-almost-10-in-a-week?mtm_campaign=API-OFA,5/6/2025,10:50:00,2.41,0.999586523,Neutral,0.549438298
World’s first spot XRP crashes almost 10% in a week,Neutral,https://cryptopanic.com/news/21589786/Worlds-first-spot-XRP-crashes-almost-10-in-a-week?mtm_campaign=API-OFA,5/6/2025,10:50:00,2.41,0.999586523,Neutral,0.549438298
Expert Says XRP is ‘Insanely Overvalued’ But Not ‘Worthless’,Neutral,https://cryptopanic.com/news/21587985/Expert-Says-XRP-is-Insanely-Overvalued-But-Not-Worthless?mtm_campaign=API-OFA,5/6/2025,9:14:20,2.41,0.9980551,Neutral,0.901724339
Ripple News: XRP Trading Volume Hits $16B But On-Chain Metrics Fall,Negative,https://cryptopanic.com/news/21619435/Ripple-News-XRP-Trading-Volume-Hits-16B-But-On-Chain-Metrics-Fall?mtm_campaign=API-OFA,5/7/2025,10:25:30,2.41,0.861429751,Bullish,0.678420305
Ripple News: XRP Trading Volume Hits $16B But On-Chain Metrics Fall,Negative,https://cryptopanic.com/news/21619435/Ripple-News-XRP-Trading-Volume-Hits-16B-But-On-Chain-Metrics-Fall?mtm_campaign=API-OFA,5/7/2025,10:25:30,2.41,0.861429751,Bullish,0.678420305
"SEC and Ripple Settle XRP Lawsuit With $50 Million Payment, Dropping Appeals Pending Court Lifting Injunction",Neutral,https://cryptopanic.com/news/21666221/SEC-and-Ripple-Settle-XRP-Lawsuit-With-50-Million-Payment-Dropping-Appeals-Pending-Court-Lifting-Injunction?mtm_campaign=API-OFA,5/8/2025,21:05:17,2.41,0.99933666,Neutral,0.621961534
Trump feels manipulated after learning his XRP post was pushed by Ripple-linked lobbyist,Neutral,https://cryptopanic.com/news/21663915/Trump-feels-manipulated-after-learning-his-XRP-post-was-pushed-by-Ripple-linked-lobbyist?mtm_campaign=API-OFA,5/8/2025,19:06:30,2.41,0.99966383,Neutral,0.839560986
Trump tricked into pushing XRP for crypto reserve: Report,Neutral,https://cryptopanic.com/news/21663268/Trump-tricked-into-pushing-XRP-for-crypto-reserve-Report?mtm_campaign=API-OFA,5/8/2025,18:32:08,2.41,0.993650615,Neutral,0.934031487
XRP Will Be in Strategic Reserve Only if It Hits $500B This Year,Neutral,https://cryptopanic.com/news/21648580/XRP-Will-Be-in-Strategic-Reserve-Only-if-It-Hits-500B-This-Year?mtm_campaign=API-OFA,5/8/2025,9:12:40,2.41,0.99976474,Bullish,0.660194576
SEC Files for $50 Million Settlement With Ripple Over XRP Lawsuit,Neutral,https://cryptopanic.com/news/21667397/SEC-Files-for-50-Million-Settlement-With-Ripple-Over-XRP-Lawsuit?mtm_campaign=API-OFA,5/8/2025,22:04:48,2.41,0.999910831,Neutral,0.729600251
"SEC and Ripple Settle XRP Lawsuit With $50 Million Payment, Dropping Appeals Pending Court Lifting Injunction",Neutral,https://cryptopanic.com/news/21666221/SEC-and-Ripple-Settle-XRP-Lawsuit-With-50-Million-Payment-Dropping-Appeals-Pending-Court-Lifting-Injunction?mtm_campaign=API-OFA,5/8/2025,21:05:17,2.41,0.99933666,Neutral,0.621961534
Trump feels manipulated after learning his XRP post was pushed by Ripple-linked lobbyist,Neutral,https://cryptopanic.com/news/21663915/Trump-feels-manipulated-after-learning-his-XRP-post-was-pushed-by-Ripple-linked-lobbyist?mtm_campaign=API-OFA,5/8/2025,19:06:30,2.41,0.99966383,Neutral,0.839560986
Trump tricked into pushing XRP for crypto reserve: Report,Neutral,https://cryptopanic.com/news/21663268/Trump-tricked-into-pushing-XRP-for-crypto-reserve-Report?mtm_campaign=API-OFA,5/8/2025,18:32:08,2.41,0.993650615,Neutral,0.934031487
XRP Will Be in Strategic Reserve Only if It Hits $500B This Year,Neutral,https://cryptopanic.com/news/21648580/XRP-Will-Be-in-Strategic-Reserve-Only-if-It-Hits-500B-This-Year?mtm_campaign=API-OFA,5/8/2025,9:12:40,2.41,0.99976474,Bullish,0.660194576
"SEC and Ripple Settle XRP Lawsuit With $50 Million Payment, Dropping Appeals Pending Court Lifting Injunction",Neutral,https://cryptopanic.com/news/21666221/SEC-and-Ripple-Settle-XRP-Lawsuit-With-50-Million-Payment-Dropping-Appeals-Pending-Court-Lifting-Injunction?mtm_campaign=API-OFA,5/8/2025,21:05:17,2.41,0.99933666,Neutral,0.621961534
Trump feels manipulated after learning his XRP post was pushed by Ripple-linked lobbyist,Neutral,https://cryptopanic.com/news/21663915/Trump-feels-manipulated-after-learning-his-XRP-post-was-pushed-by-Ripple-linked-lobbyist?mtm_campaign=API-OFA,5/8/2025,19:06:30,2.41,0.99966383,Neutral,0.839560986
Trump tricked into pushing XRP for crypto reserve: Report,Neutral,https://cryptopanic.com/news/21663268/Trump-tricked-into-pushing-XRP-for-crypto-reserve-Report?mtm_campaign=API-OFA,5/8/2025,18:32:08,2.41,0.993650615,Neutral,0.934031487
Trump feels manipulated after learning his XRP post was pushed by Ripple-linked lobbyist,Neutral,https://cryptopanic.com/news/21663915/Trump-feels-manipulated-after-learning-his-XRP-post-was-pushed-by-Ripple-linked-lobbyist?mtm_campaign=API-OFA,5/8/2025,19:06:30,2.41,0.99966383,Neutral,0.839560986
Trump feels manipulated after learning his XRP post was pushed by Ripple-linked lobbyist,Neutral,https://cryptopanic.com/news/21663915/Trump-feels-manipulated-after-learning-his-XRP-post-was-pushed-by-Ripple-linked-lobbyist?mtm_campaign=API-OFA,5/8/2025,19:06:30,2.41,0.99966383,Neutral,0.839560986
Trump tricked into pushing XRP for crypto reserve: Report,Neutral,https://cryptopanic.com/news/21663268/Trump-tricked-into-pushing-XRP-for-crypto-reserve-Report?mtm_campaign=API-OFA,5/8/2025,18:32:08,2.41,0.993650615,Neutral,0.934031487
XRP Will Be in Strategic Reserve Only if It Hits $500B This Year,Neutral,https://cryptopanic.com/news/21648580/XRP-Will-Be-in-Strategic-Reserve-Only-if-It-Hits-500B-This-Year?mtm_campaign=API-OFA,5/8/2025,9:12:40,2.41,0.99976474,Bullish,0.660194576
Ripple played Trump to pump XRP — now he’s cutting ties,Neutral,https://cryptopanic.com/news/21679142/Ripple-played-Trump-to-pump-XRP-now-hes-cutting-ties?mtm_campaign=API-OFA,5/9/2025,10:41:48,2.41,0.999943018,Neutral,0.480009645
XRP Flight to $10 Ignited as SEC Finally Reaches $50 Million Settlement With Ripple,Neutral,https://cryptopanic.com/news/21676612/XRP-Flight-to-10-Ignited-as-SEC-Finally-Reaches-50-Million-Settlement-With-Ripple?mtm_campaign=API-OFA,5/9/2025,8:32:05,2.41,0.928552866,Bullish,0.633524001
Ripple played Trump to pump XRP — now he’s cutting ties,Neutral,https://cryptopanic.com/news/21679142/Ripple-played-Trump-to-pump-XRP-now-hes-cutting-ties?mtm_campaign=API-OFA,5/9/2025,10:41:48,2.41,0.999943018,Neutral,0.480009645
Florida-based Wellgistics to adopt XRP for payments and treasury reserve with $50 million credit facility,Neutral,https://cryptopanic.com/news/21677854/Florida-based-Wellgistics-to-adopt-XRP-for-payments-and-treasury-reserve-with-50-million-credit-facility?mtm_campaign=API-OFA,5/9/2025,9:34:24,2.41,0.999976993,Neutral,0.830689728
XRP Flight to $10 Ignited as SEC Finally Reaches $50 Million Settlement With Ripple,Neutral,https://cryptopanic.com/news/21676612/XRP-Flight-to-10-Ignited-as-SEC-Finally-Reaches-50-Million-Settlement-With-Ripple?mtm_campaign=API-OFA,5/9/2025,8:32:05,2.41,0.928552866,Bullish,0.633524001
"SEC, Ripple Ink $50M Settlement to End Long-Running Legal Battle",Neutral,https://cryptopanic.com/news/21675338/SEC-Ripple-Ink-50M-Settlement-to-End-Long-Running-Legal-Battle?mtm_campaign=API-OFA,5/9/2025,7:54:57,2.41,0.999432385,Neutral,0.608234704
XRP in U.S. Crypto Reserve Was Not Trump’s Idea: Here’s The Truth,Neutral,https://cryptopanic.com/news/21675271/XRP-in-US-Crypto-Reserve-Was-Not-Trumps-Idea-Heres-The-Truth?mtm_campaign=API-OFA,5/9/2025,7:41:32,2.41,0.995094538,Bullish,0.54263109
XRP Price Breaks Through Hurdles—Could a Bullish Surge Follow?,Positive,https://cryptopanic.com/news/21672128/XRP-Price-Breaks-Through-HurdlesCould-a-Bullish-Surge-Follow?mtm_campaign=API-OFA,5/9/2025,4:28:45,2.41,0.976632833,Bullish,0.591831863
XRP Flight to $10 Ignited as SEC Finally Reaches $50 Million Settlement With Ripple,Neutral,https://cryptopanic.com/news/21676612/XRP-Flight-to-10-Ignited-as-SEC-Finally-Reaches-50-Million-Settlement-With-Ripple?mtm_campaign=API-OFA,5/9/2025,8:32:05,2.41,0.928552866,Bullish,0.633524001
Ripple played Trump to pump XRP — now he’s cutting ties,Neutral,https://cryptopanic.com/news/21679142/Ripple-played-Trump-to-pump-XRP-now-hes-cutting-ties?mtm_campaign=API-OFA,5/9/2025,10:41:48,2.41,0.999943018,Neutral,0.480009645
XRP in U.S. Crypto Reserve Was Not Trump’s Idea: Here’s The Truth,Neutral,https://cryptopanic.com/news/21675271/XRP-in-US-Crypto-Reserve-Was-Not-Trumps-Idea-Heres-The-Truth?mtm_campaign=API-OFA,5/9/2025,7:41:32,2.41,0.995094538,Bullish,0.54263109
XRP Poised for Liftoff as Daily Chart Flips Bullish,Positive,https://cryptopanic.com/news/21697771/XRP-Poised-for-Liftoff-as-Daily-Chart-Flips-Bullish?mtm_campaign=API-OFA,5/10/2025,8:37:32,2.41,0.999999881,Bullish,0.595053971
XRP Poised for Liftoff as Daily Chart Flips Bullish,Positive,https://cryptopanic.com/news/21697771/XRP-Poised-for-Liftoff-as-Daily-Chart-Flips-Bullish?mtm_campaign=API-OFA,5/10/2025,8:37:32,2.41,0.999999881,Bullish,0.595053971
"Ethereum to $10K &#039;can&#039;t be ruled out&#039; as ETH price makes sharp gains vs. SOL, XRP",Positive,https://cryptopanic.com/news/21714233/Ethereum-to-10K-039can039t-be-ruled-out039-as-ETH-price-makes-sharp-gains-vs-SOL-XRP?mtm_campaign=API-OFA,5/11/2025,16:02:26,2.41,0.965933859,Neutral,0.548366904
Ripple’s XRP Whales Bet On $5 XRP Price In May As Bulls Eye New Monthly Peak,Neutral,https://cryptopanic.com/news/21713068/Ripples-XRP-Whales-Bet-On-5-XRP-Price-In-May-As-Bulls-Eye-New-Monthly-Peak?mtm_campaign=API-OFA,5/11/2025,13:35:21,2.41,0.999995828,Bullish,0.522900224
New XRP Rally Incoming? Analyst Believes This Cycle Is Unique,Positive,https://cryptopanic.com/news/21716352/New-XRP-Rally-Incoming-Analyst-Believes-This-Cycle-Is-Unique?mtm_campaign=API-OFA,5/11/2025,21:00:51,2.41,0.999942303,Bullish,0.505443394
"Ethereum to $10K &#039;can&#039;t be ruled out&#039; as ETH price makes sharp gains vs. SOL, XRP",Positive,https://cryptopanic.com/news/21714233/Ethereum-to-10K-039can039t-be-ruled-out039-as-ETH-price-makes-sharp-gains-vs-SOL-XRP?mtm_campaign=API-OFA,5/11/2025,16:02:26,2.41,0.965933859,Neutral,0.548366904
Ripple’s XRP Whales Bet On $5 XRP Price In May As Bulls Eye New Monthly Peak,Neutral,https://cryptopanic.com/news/21713068/Ripples-XRP-Whales-Bet-On-5-XRP-Price-In-May-As-Bulls-Eye-New-Monthly-Peak?mtm_campaign=API-OFA,5/11/2025,13:35:21,2.41,0.999995828,Bullish,0.522900224
"Ethereum to $10K &#039;can&#039;t be ruled out&#039; as ETH price makes sharp gains vs. SOL, XRP",Positive,https://cryptopanic.com/news/21714233/Ethereum-to-10K-039can039t-be-ruled-out039-as-ETH-price-makes-sharp-gains-vs-SOL-XRP?mtm_campaign=API-OFA,5/11/2025,16:02:26,2.41,0.965933859,Neutral,0.548366904
Ripple’s XRP Whales Bet On $5 XRP Price In May As Bulls Eye New Monthly Peak,Neutral,https://cryptopanic.com/news/21713068/Ripples-XRP-Whales-Bet-On-5-XRP-Price-In-May-As-Bulls-Eye-New-Monthly-Peak?mtm_campaign=API-OFA,5/11/2025,13:35:21,2.41,0.999995828,Bullish,0.522900224
Ripple’s XRP Whales Bet On $5 XRP Price In May As Bulls Eye New Monthly Peak,Neutral,https://cryptopanic.com/news/21713068/Ripples-XRP-Whales-Bet-On-5-XRP-Price-In-May-As-Bulls-Eye-New-Monthly-Peak?mtm_campaign=API-OFA,5/11/2025,13:35:21,2.41,0.999995828,Bullish,0.522900224
XRP overtakes USDT as third-largest crypto after 10% price surge in 24 hours,Positive,https://cryptopanic.com/news/21739301/XRP-overtakes-USDT-as-third-largest-crypto-after-10-price-surge-in-24-hours?mtm_campaign=API-OFA,5/12/2025,17:59:34,2.41,0.785084426,Neutral,0.826993346
Crypto’s David Slays Goliath: How Ripple Turned a SEC Lawsuit into a Strategic Win for XRP,Positive,https://cryptopanic.com/news/21735304/Cryptos-David-Slays-Goliath-How-Ripple-Turned-a-SEC-Lawsuit-into-a-Strategic-Win-for-XRP?mtm_campaign=API-OFA,5/12/2025,14:46:28,2.41,0.995202422,Bullish,0.734897792
XRP overtakes USDT as third-largest crypto after 10% price surge in 24 hours,Positive,https://cryptopanic.com/news/21739301/XRP-overtakes-USDT-as-third-largest-crypto-after-10-price-surge-in-24-hours?mtm_campaign=API-OFA,5/12/2025,17:59:34,2.41,0.785084426,Neutral,0.826993346
Crypto’s David Slays Goliath: How Ripple Turned a SEC Lawsuit into a Strategic Win for XRP,Positive,https://cryptopanic.com/news/21735304/Cryptos-David-Slays-Goliath-How-Ripple-Turned-a-SEC-Lawsuit-into-a-Strategic-Win-for-XRP?mtm_campaign=API-OFA,5/12/2025,14:46:28,2.41,0.995202422,Bullish,0.734897792
XRP futures open interest surges by more than $1 billion in a week,Positive,https://cryptopanic.com/news/21763707/XRP-futures-open-interest-surges-by-more-than-1-billion-in-a-week?mtm_campaign=API-OFA,5/13/2025,13:28:13,2.41,0.999999881,Neutral,0.896247983
"XRP Defies Market Correction Trend, BTC Price Slips Below $103K (Market Watch)",Negative,https://cryptopanic.com/news/21756484/XRP-Defies-Market-Correction-Trend-BTC-Price-Slips-Below-103K-Market-Watch?mtm_campaign=API-OFA,5/13/2025,9:15:26,2.41,0.996704757,Neutral,0.677128196
XRP futures open interest surges by more than $1 billion in a week,Positive,https://cryptopanic.com/news/21763707/XRP-futures-open-interest-surges-by-more-than-1-billion-in-a-week?mtm_campaign=API-OFA,5/13/2025,13:28:13,2.41,0.999999881,Neutral,0.896247983
"XRP Defies Market Correction Trend, BTC Price Slips Below $103K (Market Watch)",Negative,https://cryptopanic.com/news/21756484/XRP-Defies-Market-Correction-Trend-BTC-Price-Slips-Below-103K-Market-Watch?mtm_campaign=API-OFA,5/13/2025,9:15:26,2.41,0.996704757,Neutral,0.677128196
"XRP adds $7 billion in a day, defying market pullback",Positive,https://cryptopanic.com/news/21755260/XRP-adds-7-billion-in-a-day-defying-market-pullback?mtm_campaign=API-OFA,5/13/2025,8:55:53,2.41,0.993005574,Neutral,0.753409326
